,product_name,product_review,user_rating
5487,Juicy,"Tartness up front that gives way to granny smith apples, tannic grape skins and funky Brett. A bit earthy. Complex. Slick feel. Crisply carbed and zippy. Semi dry finish. Perfect for a humid night like tonight.",4.4
5488,Juicy,"The beer pours a some what Clear copper orange with a large fluffy white head. It has medium high carbonation. The beer smells of kiwi, white grape gooseberry, white wine, orange marmalade, and grapefruit. It tastes of kiwi, gooseberry, white grape, white wine, orange marmalade, and barnyard funk. The feel is light and juicy. This is an amazing wine ba saison, it’s tropical, juicy, and funky.",4.74
5489,Juicy,"Hazy orange color with off-white head. Aroma has tart fruits, fermented notes, herbs and a bit of fruit vinegar. Taste is balanced, fruity, mineral with bitter fruit pits and almonds. Medium body with low carbonation. Quite nice wild ale with lots of farmhouse funk and fruit flavors.",4.3
5490,Juicy,"375 mL bottle from December 2016. Decanted carefully in case of sediment, Juicy pours an orange-copper with a thin layer of head from bubbles that rise up in a curiously slow way, as if the liquid is more viscous than it otherwise seems. Beautiful aromas of white wine, apple cider vinegar, papaya, honeydew melon, and orange blossom. The perfect amount of bright acidity on the tongue, enough to get the salivary glands pumping but not so much as to overwhelm the delicate complexity of flavors on parade here. I'm loving the influence of the wine barrels.",4.32
5491,Juicy,"Appearance: With a nice hearty, vigorous pour, the beer produced about a 2.5 finger of soft, white foamy head. About half of the foam laced the glass after about a minute or two of sitting.",4.56
5492,Juicy,Poured from a bottle into a Dogfish Head tulip,4.5
5493,Juicy,"poured from a 375mL bottle into a perennial wine glass. pours a burnt orange. it’s somewhat hazy and has like a cider look to it although not quite as dark. smells of dank hops, oak, white wine. taste almost has a belgian spiciness to it. i get the hops less here than on the nose and the oak seems more prominent. mouthfeel is full. it has a lower level of carbonation than one might expect from this style. overall, it’s a good beer for sure. in the HF canon it’s not at the top for me but still a very enjoyable beer.",4.49
5494,Juicy,2016 bottle (Batch 3) into Hill Farmstead flute bottle.,4.6
5495,Juicy,"First pour displays a slight chill haze, yet still allows for a sparkling amber body with a thin creamy white head that fades to a film with a creamy ring and some rolling hills of lace. The full pour yields full haze.",4.22
5496,Juicy,"Nice bit of Brett on the nose. Bigger, bolder body than many HF base saisons. Sweetness is matched by the Brett and wine character. White grape. Some fruit cocktail juiciness. Lower carb than typical. Balanced notes from the barrel, Brett, and fruit flavors. Guessing the fruit comes from the barrel and maybe hops. Very interesting beer and quite delicious.",4.64
5497,Juicy,"2016 vintage (bottle) at the brewery
A: pours a mostly clear copper color with a quickly receding fizzy white head
S: suggestions of pepper and funk, with an understated tartness, there is a sharpness in the nose that suggests cheese though not as much as in other beers of this ilk
T: pulled back a touch, definite funk and tartness but surprising mild, with a clean biscuity malt profile, followed by some hints of lemon and apple, definite hints of pepper as well, this beer sits comfortably somewhere in between a classically defined saison and a farmhouse ale, neither malt heavy nor funk/sour heavy, as it settles out, some of the tartness dies down
M: definitely dry, but with a fullness that lingers on the tongue
O: excellent but not revelatory, definitely lives up to its name in the juicy department, not my favorite kind of farmhouse ale, but great for what it is. Balanced, and immediate in presentation, allowing for the nuances to drift gradually out from under the more prominent and defining notes.",4.01
5498,Juicy,12 fl oz bottle sealed with silver pressure cap.,4.44
5499,Juicy,Cloudy orange appearance with slight white head. Aroma is a definite grapefruit and other citrus. Taste is also definitely grapefruit with other citrus. Smooth with a little dryness and bitterness at the end.,4.27
5500,Juicy,"375 ml bottle from December, 2016. Obtained in a trade. Hope it's still good as it certainly was well cared for.",4.34
5501,Juicy,"Pleasantly surprised on how much of a treat this was. Big thanks to VermontHiker. This was not at all what I expected, completely surprised me and the nose was really something to behold. Bottle date 2015 on this one, need a fresh bottle to see what all this time did to it. A lot of bread, grapes, grass, wine and hop bitterness in both nose and taste. The wine barrels seemingly diminish whatever profound tartness wants to come out and punch you in the jaw. I'll drink this again and again and again. This is a beer I'd like to drink every weekday on warm summer nights....for one must know how to make use of their stupidity as much as of their fire. JUICY!",4.56
5502,Birth Of Tragedy,"2016 bottle, drank 07.28.20 out of a tulip.",4.7
5503,Birth Of Tragedy,22 oz bottle poured into flute glass.,4.45
5504,Birth Of Tragedy,"Kochere variant (apple brandy) - drank 7/13/2019. Bottle opened at Hill Farmstead - incredible surprise. Best beer of the weekend. Layered, rich, amazing apple brandy. So incredible.",5
5505,Birth Of Tragedy,"Black color with creamy brownish head. Aroma is spicy with some liquorice and aromatic herbs. Also dark fruits and whiskey. Taste is bittersweet, roasty, chocolate forward with well integrated bourbon. Medium to full bodied with soft mouthfeel. Overall it's a really well balanced and tasty beer.",4.6
5506,Birth Of Tragedy,"Slick oily black with a seemingly headless, smooth silky surface that slowly develops a thin mocha film and a bubbly collar.",4.31
5507,Birth Of Tragedy,"Hill Farmstead is plain and simply the best brewery I have ever been to. I would say that it is the best of all time but who really knows? Everything I have had from there, I'm not sure if you could find anything wrong with it.",5
5508,Birth Of Tragedy,"2016 batch, hard to tell what month due to a smudge on the date stamp. The honey is still a standout, lending a natural sweetness and floral aroma as a counterpoint to the base porter's roasted bitterness, and drying out the finish. The earthy, nutty coffee is less obvious on the nose but still shows up on the palate, alongside an obvious, but not dominating, bourbon and oak character from the barrel. Moderately full body with an exceptionally smooth mouthfeel.",4.34
5509,Birth Of Tragedy,Very dark appearance with slight tan head that dissipates quickly. Aroma is a pleasant bourbon and coffee blend. Taste is also a pleasant mild blend of bourbon and coffee.,4.48
5510,Birth Of Tragedy,"Bottled 9.21.16, almost a year old. Poured from a 500mL bottle into a hill farmstead tulip. Purchased at the brewery.",4.44
5511,Birth Of Tragedy,Sep. 2016 Batch. Says to drink within 6 months. Oops. At least I kept it cold. 500 mL bottle poured into snifter and let warm.,4.45
5512,Birth Of Tragedy,"'16 batch, I think.",4.81
5513,Birth Of Tragedy,"2011 version. Had a 4 oz pour at the brewery.
L: Close to black. Not much head, but the thin line did stay around for a while.
S: Mildly spicy coffee, oak.
T: Chocolate and coffee. Oak barrel, and a little bit of booze to it, but that seems to have settled to the background.
F: Super Smooth and rich.
O: so it's 6 years old. Older than my 2 kids lol. Had to argue with the wife over how much she was allowed to drink :)",4.65
5514,Birth Of Tragedy,Bottle: Poured a pitch-black color porter with a deep brown color head with good retention and some lacing. Aroma of coffee with some bourbon notes and nice vanilla notes. Taste is a complex and rich mix of nice vanilla notes with bourbon and rich black chocolate notes and a sweet honey-laced finish. Body is full with deep oily texture and good carbonation with hints of warming alcohol notes. Very rich porter but a bit too much honey for my taste.,4.21
5515,Birth Of Tragedy,Most recent batch bottle poured into fluted snifter.,4.49
5516,Birth Of Tragedy,"Had this one at a tasting a ways back, from notes
Cinnamon, nutmeg, more wood then bourbon, coffees late, honey comes through as maple, licorice, a little smoke in the mouth but it might just be burnt coffee, sticky on the lips…",4.44
5517,Birth Of Tragedy,"Vintage 2016.
Pours opaque and near black. A half inch beige head forms and settles as a thick ring on top and leaves strands of lace. The smell is of burnt wood and faint coffee. The taste is of roasted malt, honey, black cherries, coffee and subtle bourbon notes. Thick texture with medium carbonation. I was expecting more coffee presence. This is a world class porter nonetheless.",4.28
5518,Birth Of Tragedy,i've had this guy before and thought it was alright. this is the most recent batch,4.43
5519,Birth Of Tragedy,"This one was a slight disappointment, all honey, no coffee, maybe I should have drank it sooner but you figure a BA Porter would hold up with in 6 months of bottling. Not bad, but did not live up to its billing",4.06
5520,Birth Of Tragedy,most recent batch (didn't note the date) drank on 3/4/2017,4.65
5521,Birth Of Tragedy,"From bottle. Near black. Dark head dissipated to slicks. Smell is elegant. Good, clean malts. Surprised this isn't BA. Has a rich caramel and vanilla element. Sweet and smooth. HF feel never disappoints. Great beer.",4.48
5522,Birth Of Tragedy,"Dark pour with a tan head that leaves a ring around the glass as you drink it. Roasted malts and coffee on the nose with some bourbon barrel. Honey sweetness blends nicely with coffee, oak, dark fruits, dark chocolate, and bourbon. My lips were sticky after the first sip. A nice, thick body on this beer. Overall, a very tasty beer.",4.53
5523,Birth Of Tragedy,"Beautiful pitch black pour with a moderate khaki head
Smell of honey is up front, back end a hint of barrel and almost nutmeg
Wonderfully complex, a bit of vanilla, coffee and a spice I can't but my tongue on (maybe a touch of cardamom?) fades into sweet honey and a lovely bourbon finish with pleasant heat
For the style, the mouth feel is perfect not too thin, coating but drinkable
Overall, really glad I got to try this one and will certainly seek it out again",4.72
5524,Birth Of Tragedy,"Drinks like a stout. Dark roast flavors, and a really nice vanilla and bourbon added from the barrel. Complex as a porter can be. Don't expect a huge BA stout, it is a porter after all, but if you want a well made example of an imperial with stout like characteristics, this is the one.",4.49
5525,Birth Of Tragedy,"This thing is way under the radar. Black pour, thick dense head, and lots of bourbon and vanilla to enjoy on the nose and palate. Smooooothness and Drinkability is the story on this one!",4.6
5526,Birth Of Tragedy,"Pours black with tan head. There's some barrel aroma, vanilla and booze. It really is super balanced, delicate, and well finessed. The honey seems to subdue the barrel character or at least keep it from being as heavy handed as some other BBA stouts. There's some chocolate in there too. It's super smooth to the point where the bourbon punch is a pinch. BoT is just a phenomenal porter.",4.54
5527,Ghost In The Machine,"Yellow in color with a murky complexion. There’s a fingernail of eggshell white on top. Moderate, soapy lacing. The aroma is of grapefruit, herbal hops, and green veggies. I’m tasting grapefruit, overripe pineapple, and green veggies. The mouth is very smooth and approachable.",4.23
5528,Ghost In The Machine,"The color and cloudiness of grapefruit juice. The nose is pineapple, mango, orange, and grapefruit. There is a bit of bread and a bit of grassiness. The end carries a nice resinous note. The taste is mango, cantaloupe, orange poundcake, and a big grapefruit pithy finish. A very nice creamy feel that coats the mouth. There isn't anything to not like about this. It smells wonderful and tastes darn good as well.",4.55
5529,Ghost In The Machine,"One of those long time wants that lived up to all the hype and anticipation. Bottled 7/28. An extremely cloudy pale orange gold color with mild head and lacing. Smell is strong citrus notes of orange and pineapple, a mild dank pine underneath. Taste is where it shines. It’s big and juicy and citrusy, but it’s got a very strong bitterness that competes equally, so it achieves some serious balance. Medium bodied, almost an equal dry/mouth watering finish, subtle alcohol presence. It’s a welcome departure to the usual NEIPA, and it is an extremely great beer. I’ll gladly buy it again given the chance.",4.9
5530,Ghost In The Machine,"This is hands down my favorite beer. Ever. Was lucky to have a fellow beer drinker at the grocery recommend it months ago. Tastes great, strong citrus notes. Almost too easy to drink. My wife, who likes no beers, is now stealing these when they are in the house. Case closed.",5
5531,Ghost In The Machine,**,4.38
5532,Ghost In The Machine,"This beer is overall a great start to a good night or a wonderful beginning to a barbeque. The initial bite of the beer is not frightening and adds a nice bitterness to the pallet. The beer is very aromatic giving you the wonderful floral smell of hops. The overall look of the beer is very appealing, giving off this smooth, rich color of a thick, well-brewed IPA. The Flavor experience starts with the smell before even taking a sip, giving off a crisp scent that as you drink, will be surprised by the relatively smooth, almost creamy texture of the drink. For one that is more of a lightweight or for an overall non-heavy drinker, this beer is a great choice allowing for a moderate buzz with less. The overall taste is a powerhouse in your mouth. The only downside (And I mean the only) is typically the price which tends to be higher than that of a more common selection. It is definitely a party starter and great for special occasions. If one can absorb the cost, it would easily be the only beer you need in the cooler. Cheers.",5
5533,Ghost In The Machine,"Pours a hazy orange juice color smaller off white head, leaves some good sticky lace.",4.31
5534,Ghost In The Machine,Hazy beautiful beer. Unreal how thick hazy this looks. Had on draft in New Orleans which is an extra plus. Creamy mouthfeel which brings out the grapefruit taste. It costs your mouth. The taste is great but the smoothness is the best part of this. Well done.,4.66
5535,Ghost In The Machine,"12 oz. bottle poured into tulip
(""manifested on 3/26/21"" printed on bottle neck)",4.09
5536,Ghost In The Machine,A - Pours a hazy golden orange with a two finger creamy white head. Tons of sticky lacing.,4.31
5537,Ghost In The Machine,"12oz bottle. I like how it says ""manifested on""... then the date. That's just cute (as my Granny would say). This beer is only 2 weeks old, part of the reason I grabbed it (not much better in the beer world than a fresh double citra IPA). So glad I grabbed this one once I looked it up and saw all the glowing reviews. It was also the last one on the shelf, which to me is always a good sign when shopping - finding very fresh beer that is almost sold out simply tells me that I've found good beer. Huge thanks / shouts to the guy that left 1 last 4-pack!",4.22
5538,Ghost In The Machine,"Poured from a 12 oz bottle
Thin creamy head, nice lacing, white cap
Beautiful golden yellow hazy color
Grapefruit aroma, mango and hops
Taste is juicy grapefruit and tropical pineapple finish
Mouthfeel is creamy smooth, slightly stick middle and low bitter finish. Fairly low carbonation
Overall this is a really nice IIPA for people that aren’t a fan of dank ness and bitterness.",4.5
5539,Ghost In The Machine,"Bought at Hazel's in Boulder CO. ~4.5$ for a 12 oz bottle. Bottled 03/04/21, consumed 03/18/21. Awesome label!",4.46
5540,Ghost In The Machine,Wonderful. Bottled 3-5-2021,4.78
5541,Ghost In The Machine,Poured from a 12oz bottle into a shaker pint,4.66
5542,Ghost In The Machine,Pours a hazed gold with a thumb of eggshell colored head. Great head retention and lacing,4.13
5543,Ghost In The Machine,I have seen this one a lot and because of my part time gig at the beer store it is my turn. Poured into a 13 oz tulip glass bottled on 2/13/21. Pours a hazy yellow with a 2 plus finger sticky white head that leaves thick streaks of lace with amazing retention. 4.75,4.54
5544,Ghost In The Machine,Poured from a 16 ounce can into a snifter.,4.01
5545,Ghost In The Machine,"Nice looking dull golden hazy almost milkshake look with a thinning white head. Flat out orange juice nose on this puppy. Wonderful flavor translation, this is a sweet tropical brew with just mild bite on the end that lingers a bit. Just less than creamy feel on this brew, I’m pretty impressed.",4.27
5546,Ghost In The Machine,"Hype machine was pretty dead on here, slight knocks for feel (could be creamier, more lacing) but all in all this one is great. All Citra NEIPAs are some of the best",4.37
5547,Ghost In The Machine,"Look: Pours an opaque but bright orange with good head retention and lacing.
Smell: Smell is dank/resinous with some orange/citrus.
Taste: Taste is similar to the nose: dank hops, citrus, grassy, floral. Delicious.
Feel: Mouthfeel is medium to thick with nice carbonation.
Overall: Overall Ghost in the Machine is a fantastic 8.5% NEIPA from Parish.",4.49
5548,Ghost In The Machine,"In a can, about 6 weeks old. Pours cloudy orange with a two finger head and nice lacing. Smells like orange peels. Tastes sweet at first and then bitter pith on the back end. Creamy mouthfeel. Lives up to the hype!",4.78
5549,Ghost In The Machine,Ordered this at a bar after the previous IPA ran out while on vacation. Was pleasantly surprised at the amount of aroma and flavor from this beer with a bright citrus flavor and enough malty sweetness to balance out the back end. Was able to find a couple packs of it at a local package shop to take home to enjoy. Highly recommend this beer!,5
5550,Ghost In The Machine,"Pours a hazy yellow with a thick white head that dissipates slowly. On the nose, orange with hints of grassy floral hop aroma. Taste follows aroma with orange and grassy hops on the front followed by some bitterness on the back. Medium bodied with light carbonation. Very smooth and easy drinking. Overall a fantastic NEIPA from Louisiana!",4.64
5551,Ghost In The Machine,"Tracked down a few singles of this one while on the Panhandle. This one was 2 months old, into a wine (cab?) glass that could almost work as a tulip. Pours a beautiful turbid golden orange, good 1 finger head, good retention and lacing. Nose is serious citrus fruit and maybe a little tropical, candied citrus peel, and a little orange blossom or something else flowery. Taste doesn't quite live up to the high bar set by the nose, but it is still great, though a little sugary to be ideal for me. Mouthful is full, a little soapy, and pleasantly lively with a soft but substantial bitterness. A little burn from the alcohol, too.",4.09
5552,Space Trace,"2018 bottle, drank March 2021 out of an oversized tulip.",4.07
5553,Space Trace,"Og, 2016. Best batch and best coconut stout.",4.56
5554,Space Trace,"Nice looking stout. Smell is of bourbon, sweetness, and coconut. Taste follows the nose, nice rich flavor with bourbon and coconut dominating the palate. Some roastiness. Coats the tounge nice but slightly thin and is a little over carbed. Overall good coconut stout. The coconut could be stronger",4.2
5555,Space Trace,This beer is a coconut bomb! So good to go with the shavings. Would drink this everyday if the week if I could. Amazing stout for sure. Gotta get more.,4.64
5556,Space Trace,2018 bottle poured into large snifter,3.69
5557,Space Trace,"This beer is throwing me for a loop. Second time I am trying space trace but first time writing a review and it tastes more like FO than a chocolate coconut beer. Pours thick and dark with a good amount of carbonation for the style. Leaves a layer of foam covering the surface of the beer. You get an overwhelming vanilla note on the nose. A little bit of chocolate on the back end and a generally sweet character. Coconut doesn’t really stand out however. The taste is sweet and balanced and follows the nose with chocolate becoming more prevalent as it warms. A touch too carbonated for the style but not overtly so. Another hit from bottle logic. Nice barrel, sweet, balanced and utterly delicious.",4.78
5558,Space Trace,"2018 Bottle. Typical deep dark brown-black appearance with minimal foam around only edge of glass. Very nicely balanced sweet taste up front, with coconut coming out towards the end (and especially so as it warms). There's a good amount of chocolate presence here as well. Bourbon and booziness are well integrated also. Really good mouthfeel. Leaves the lips sticky after a few sips.",4.47
5559,Space Trace,"Space Trace is one of two beers procured by friends who wanted to help me out after my Dark Lord bottles were stolen. I don't know how they made this happen - something about New Glarus Strawberry Rhubarb bottles - but, I love Bottle Logic, and I was ecstatic to have the opportunity to try Space Trace.",4.64
5560,Space Trace,"Can a playa be blunt? Off the f-ing hook. Like Captain Hook on acid, this one is bat sh-t wild! Heavy, I mean heavy! (Like Oprah) but oh so smooth like Barbara Palvin in a 2 piece. I mean ay fu-king ay! Yes!",4.5
5561,Space Trace,Very dark appearance with slight tan head that dissipates quickly. Aroma is alert pleasant coco and coconuts. Taste is also a very pleasant smooth coco and coconut.,4.52
5562,Space Trace,Split with JLindros.,4.64
5563,Space Trace,Big thanks to rudzud,4.59
5564,Space Trace,"2016 drank 9/21/2017
Look: dark brown black with a thin 1 inch khaki head
Smell: big bourbon front fallowed by coconut and a little chocolate.
Taste: chocolate, coconut, and bourbon... smooth but bourbon and chocolate forward.
Feel: smooth, semi milky, moderate body and feel
Overall: slightly over rated, big bourbon and cocoa... not much coconut",4.35
5565,Space Trace,"Goddamn, thanks for the pour Darren!",4.76
5566,Space Trace,"Slick motor oil black with a loud, dark mocha fizz that quickly dies off to nothing but a faint ring and never returns. Some oily specks decorate the surface thereafter.",4.03
5567,Space Trace,"Coconut snowflakes float along the surface of this pitch black beer. Thin, brown bubbles quickly retreat to the sides of the glass. Aroma is coconut cream, chocolate brownie, toffee candy, and bourbon soaked oak. Taste is more bourbon forward. Its a big, full bourbon flavor that seems to be evidence of time spent in the barrel. Rich dark fruit, vanilla, and toasted coconut reminiscent of the best bcbs vintages. It has some roast and smoke to it and that adds character. Coconut butter cream frosting is the icing on this chocolate cake. Mouth feel is full and carbonation is on point. This is almost a 4.75, but I prefer to see the base beer come through a little more. This is excellent and well worth the cost to acquire.",4.62
5568,Space Trace,"Pours dark black with quickly dissipating head.
The aroma is bourbon, chocolate and oak. I'm not getting a ton of coconut, it's over powered by the chocolate.
Huge chocolate flavors with a strong bourbon punch, the coconut is there, but it doesn't really come into play until the finish.
The mouthfeel isn't as thick as I'd like and it's a bit over carbonated.
Overall, it's very good, but I don't think it's worth what it pulls in a trade. Wait for bottle logics hype to die down before seeking this out.",4.25
5569,Space Trace,"Pitch black with fast fading head, great cocoa and vanilla nose, and massive cocoa flavor. Coconut seems to hide out in the background. Nice full and smooth as silk mouthfeel ... so bottle logic!",4.63
5570,Space Trace,Poured from a 16oz bottle into a Bottle Logic snifter. Acquired in a trade.,4.6
5571,Space Trace,"Poured into a BL FO glass. Nose is caramel, toffee, vanilla, chocolate fudge, and coconut of course. All of these flavors coat the palate as well. Full and flavorful, with plenty of coconut still present. My main complaint is that the fudge component dominates too much; it has a heavy, gooey mouthfeel and flavor that impedes the barrel characteristics. Still a nice beer though.",4.18
5572,Space Trace,Had the 2016 bottle,4.27
5573,Space Trace,"A: Pours black, but had hazy oily finish on top... Ended up with stout snot in 3rd pour from glass.",4.67
5574,Space Trace,"Like a liquid mounds bar. The aromas are subtle, but definitely there from the glass. The magic really happens on the palette. The chocolate and coconut come through perfectly and are backed up by the smooth base beer. Barrel comes though, but only just enough to complement the beer and bring everything together.",4.66
5575,Space Trace,2016 vintage.,4.68
5576,Space Trace,"Thick pour, fizzy, head fades super fast, no lacing, and pitch black. Strong aromas of bourbon, chocolate, and coconut. Notes of chocolate candy, bourbon, barrel, coconut, vanilla and chocolate liquor. Thick, smooth, no heat. Extremely solid stout with great flavors and perfect balance.",4.52
5577,Bourbon Barrel Champion Ground,"Look - black thick slight head and rimming
Smell - caramel mocha coffee
Taste - caramel mocha coffee
Feel - full body creamy with a light carb
Overall - fantastic",4.43
5578,Bourbon Barrel Champion Ground,"Look: very dark brown, some ruby highlights when held to light. Modest mocha head on the pour that mostly subsides. Clingy, oily lacing.
Smell: roasty, vanilla, mocha.
Taste: like the nose plus a fudgy, rich thing going on. Very nice.",4.49
5579,Bourbon Barrel Champion Ground,"2021 bottle poured cellar temp to a coffee mug. Hey, that was the right move because this is a great cup of coffee. No head, but some islands swirling around. Nose is amazing roasty coffee and charred oak barrel. First sips are wonderful gustatory representation of the olfactory sensation. Coffee flavor is dense, heavy, dirty in a good way. The bourbon barrel adds a nice cut to the coffee, along with a bit of vanilla sweetness. Mouthfeel is thick and full, perfect for the way this tastes. Alcohol has a little bite, but it’s still very crushable for a big beer. I had to drive 3 hours each way to get some Jackie O’s BA beers, but it was well worth the effort.",4.84
5580,Bourbon Barrel Champion Ground,"12.7 oz bottle, vintage 2019, poured into a snifter at 55 degrees F:
L - black as night with a hazelnut head that quickly disappeared
S - vanilla, coffee, bourbon, malt
T - mild flavors of vanilla and molasses on the nose, with a powerful finish of coffee and bourbon
F - nice, thick mouthfeel with medium carbonation
O - great beer that is well balanced and full bodied",4.74
5581,Bourbon Barrel Champion Ground,A- Thick 375ml bottle pours into an 8oz tasting glass with a deep black body and a one finger cocoa tan head. The head has a puffy texture and dies down somewhat quickly to a small ring at the edges. Lacing spotty and somewhat rare.,4.36
5582,Bourbon Barrel Champion Ground,Happy Halloween.,4.35
5583,Bourbon Barrel Champion Ground,Bottle poured into a snifter,4.5
5584,Bourbon Barrel Champion Ground,"Drank from a 12.7 fl. oz. bottle purchased at Fort Point Market, Boston, MA
Served in a snifter",4.56
5585,Bourbon Barrel Champion Ground,"Standard black with a khaki head. Rich coffee, dark fruit, dark chocolate, and bourbon nose. Taste starts with the deep coffee, but then gets fruity with the raisin, date and plum with chocolate and slight wood before coffee takes back over. Given the rating expected it to be more dynamic and less aggressive with the flavor shifts but booze is integrated and hidden very well. Feel is dry, airy for style, not too warm or hot, and lightly roasted compared to the taste. It was good but overrated, many good coffee ba stouts out there that are more worth your time",4.04
5586,Bourbon Barrel Champion Ground,2019....strong coffee scent. Not overly bitter for a coffee stout. Coffee flavor is exceptional. Medium feel with a thin coat on the glass. This was well done.,4.56
5587,Bourbon Barrel Champion Ground,Released 12/13/19; drank 2/16/20 @ the Yarchives.,3.5
5588,Bourbon Barrel Champion Ground,"L — Deep black body with a minuscule light brown head produced with aerated pour. Looks basically still
S — Aromatic coffee, caramel, vanilla, bourbon, fudge
T — Largely follows the nose. It is a high quality coffee, and it is very important to drink this brew fresh. Very nice vanilla/oaky notes from the barrel and a nice chocolatey sweetness from the malts
F — Big mouthfeel, medium- carb. Could be a little more fluffy and viscous, but still quite good
O — Another winner in the BA lineup from Jackie O’s. Just goes to prove that choice of coffee matters",4.45
5589,Bourbon Barrel Champion Ground,"Bottle: Poured a pitch-black color stout with a large dark brown foamy head with good retention and some lacing. Aroma of floral coffee notes with some black chocolate note and some subtle bourbon notes. Taste is a mix of floral coffee notes with light residual sugar notes, some chocolate notes with some bourbon notes with light vanilla notes also perceptible. Body is full with good carbonation and no real apparent alcohol notes. Superb coffee based imperial stout with some light and well-balanced bourbon notes.",4.25
5590,Bourbon Barrel Champion Ground,"Back as pitch with a thin and light tan head, wonderfully rich coffee on the nose, less bourbon than typical for the brewery but still added to the otherwise simplistic brew. This is in my top two or three for certain though as what it lacks in complexity it more than makes up for in execution and refinement!",4.67
5591,Bourbon Barrel Champion Ground,"Coffee bomb... nice, smooth coffee though, not overly bitter. Chocolate notes and some bourbon on the finish. When it finally hits room temp it’s all coffee",4.53
5592,Bourbon Barrel Champion Ground,"Really dark brown color with mocha head. Aroma has nice bourbon, cacao, caramel, fudge and a hint of sweetened coffee. Taste has fresh ground coffee, well integrated bourbon, toffee and fudge. Bitter, roasty finish with lingering caramel. Medium plus body, medium carbonation, soft on the palate. A really well made, tasty, coffee stout.",4.65
5593,Bourbon Barrel Champion Ground,"Dark dark brown, fairly opaque. Thin mocha head settles into a ring around my glass with a central floating island.",4.27
5594,Bourbon Barrel Champion Ground,"This one pours a pretty dark black, with a small mocha colored head, and not much lacing.",4.51
5595,Bourbon Barrel Champion Ground,Pours black with one finger of khaki head that recedes to a thin collar with minimal lacing. Smell is mostly dark chocolate and bourbon with hints of vanilla and dark roasty coffee.,4.74
5596,Bourbon Barrel Champion Ground,375 at Hoppin Frog for $13++ during HH.,4.23
5597,Bourbon Barrel Champion Ground,2017 vintage.,4.58
5598,Bourbon Barrel Champion Ground,"bourbon barrel aged imperial stout with coffee, which on paper sounds like the same thing a million other breweries are doing, but in reality, is unique as can be, more concentrated and intense in all aspects than almost anything else in this field i have had before, which is a large sample size for sure. the coffee here is so fresh, earthy, and rich. its roasted like crazy, with an obvious dark chocolate profile that blends in beautifully with all the dark malts, which in this case stand out more than in a lot of these due to the apparent lack of a sweet malty middle, its all dry and roasty, near black, with the only sweetness at all in here coming from the bourbon, which has honey and vanilla and toasted marshmallow aspects to its sweetness, but its not from grain. it almost tastes like an ice beer, like some of the water was frozen out to make the beer thicker and more pronounced in the flavors, the dark malt here is really deep, and the coffee is dosed heavily enough to match it all the way through. there is a lot of charred oak on this, a faint hint of coconut and raisin right up front, and lots more chocolate. the whiskey is pretty strong here too, but it brings the coffee together with the wood and the heft of the grain. rich vanilla and maple notes in it, and just a little warming alcohol. this is amazingly complex and delicious, a hell of a breakfast beer, and another reason why i am increasingly obsessed with this brewery! this is one of the best of its kind!",4.5
5599,Bourbon Barrel Champion Ground,Got this in a trade last winter and have been saving it for my birthday. Worth. The. Wait! Wow! Perfect BBA Stout. The bourbon is present but not overwhelming. Wish I had more than just this one!,4.63
5600,Bourbon Barrel Champion Ground,"375mL 2017 edition poured into a snifter
A: Pitch black with a thin head that lingers
S: Freshly brewed espresso, cocoa, vanilla, roasted malt, some toffee/molasses... very full and complex
T: Matches the nose note for note. Just tons going on, all of it delicious. Coffee up front followed by all the complexities of a well made barrel aged stout
M: Full-bodied, big without being boozy
O: This is one to sip slowly and savor. Just everything about it is well-made, completely worthy of the outstanding rating it has",4.45
5601,Bourbon Barrel Champion Ground,"From the shorty bottle in a snifter via the brewery. This beast of a stout pours
a deep obsidian with a nice brown head of brown foam that subsides to a thick ring,
thin pool, and showcases nice light lacing. Nose of coffee, dark cocoa fudge, vanilla,
heavy bourbon, heavy oak, and moderately heavy char. Flavors follow but surpass with
presentation of bourbon and heavy char awash in heavy oak notes with moderate vanilla
and heavy coffee with char and crème brûlée brown sugar notes on the rear. Excellent mouth feel;
full body, slick, coating, rich, and warming with low carbonation and a touch of raisin bourbon note
on the rear with warmth. Overall, a FANTASTIC stout that was even better on tap and worthy of the
name Jackie O's.",4.49
5602,Tweak,"L - black as Dracula's night-box; great lacing, a bit of brown angry foam for 4-5 minutes.
S - sat on this too long; most of the character of the coffee is gone, still smells like strong beer, malt, molasses, and whiskey which is great.
T - more malt, whiskey, sugars, and roast, but not much coffee anymore. It is a 2017 (Oct) bottling though, so that's on me. Still fantastic.
F - Amazing mouth-coating, vein-popping sugar content, not for diabetics. Almost a marshmallow smore's kind of sweet.
O _ Baller stout. Just wish I'd paid attention to the date sooner so that I could enjoy more of the coffee-roast flavor and aroma.",4.34
5603,Tweak,"This one was hard to find but I found some randomly on a shelf and was shocked. Be careful with this one (high ABV) and if you drink one bottle alone, it will sneak up on you fast! Tastes so good it's hard to sip!",4.4
